,date,location,location_name,value
65312,2023-10-08,37,North Carolina,54
65313,2023-06-19,17,Illinois,35
65314,2023-07-04,48,Texas,53
65315,2023-11-06,23,Maine,8
65316,2023-09-26,18,Indiana,53
65317,2023-06-23,50,Vermont,6
65318,2023-11-23,41,Oregon,30
65319,2023-10-30,56,Wyoming,4
65320,2023-06-25,31,Nebraska,3
65321,2023-09-26,35,New Mexico,7
65322,2023-06-26,41,Oregon,10
65323,2023-12-16,32,Nevada,26
65324,2024-01-26,06,California,351
65325,2023-05-28,18,Indiana,4
65326,2023-12-30,31,Nebraska,33
65327,2023-09-04,20,Kansas,25
65328,2023-11-12,41,Oregon,30
65329,2023-08-07,25,Massachusetts,31
65330,2023-08-28,29,Missouri,64
65331,2023-07-13,42,Pennsylvania,25
65332,2023-10-14,55,Wisconsin,40
65333,2024-02-04,40,Oklahoma,40
65334,2023-08-23,16,Idaho,12
65335,2023-08-15,72,Puerto Rico,15
65336,2023-06-26,13,Georgia,18
65337,2023-08-17,45,South Carolina,49
65338,2023-10-11,54,West Virginia,28
65339,2023-08-16,48,Texas,201
65340,2024-01-17,37,North Carolina,106
65341,2023-10-20,44,Rhode Island,8
65342,2023-07-18,12,Florida,198
65343,2024-01-23,26,Michigan,83
65344,2023-07-19,11,District of Columbia,4
65345,2023-10-30,04,Arizona,45
65346,2023-09-27,37,North Carolina,79
65347,2023-08-18,40,Oklahoma,17
65348,2023-08-13,51,Virginia,51
65349,2024-02-01,09,Connecticut,39
65350,2024-01-15,39,Ohio,161
65351,2023-12-04,30,Montana,13
65352,2023-06-04,56,Wyoming,1
65353,2023-06-24,36,New York,61
65354,2024-01-06,60,American Samoa,0
65355,2023-12-22,02,Alaska,2
65356,2024-01-22,56,Wyoming,5
65357,2024-01-31,28,Mississippi,21
65358,2023-06-21,12,Florida,131
65359,2024-01-16,48,Texas,285
65360,2023-11-23,06,California,292
65361,2024-01-01,30,Montana,14
65362,2023-12-30,16,Idaho,31
65363,2023-07-03,36,New York,61
65364,2023-07-14,54,West Virginia,1
65365,2023-12-28,48,Texas,287
65366,2023-10-04,18,Indiana,32
65367,2023-12-05,72,Puerto Rico,13
65368,2023-08-16,37,North Carolina,56
65369,2023-11-30,50,Vermont,9
65370,2023-11-13,54,West Virginia,32
65371,2023-05-20,25,Massachusetts,41
65372,2023-09-30,24,Maryland,37
65373,2023-12-13,26,Michigan,144
65374,2023-12-28,28,Mississippi,32
65375,2023-11-01,15,Hawaii,16
65376,2023-12-26,19,Iowa,56
65377,2023-11-21,31,Nebraska,24
65378,2023-12-26,56,Wyoming,9
65379,2024-01-15,11,District of Columbia,9
65380,2023-09-04,32,Nevada,24
65381,2024-02-03,54,West Virginia,13
65382,2023-11-04,41,Oregon,33
65383,2023-10-20,38,North Dakota,7
65384,2023-06-21,32,Nevada,12
65385,2023-12-23,09,Connecticut,66
65386,2023-06-05,24,Maryland,16
65387,2023-11-07,38,North Dakota,8
65388,2023-07-14,18,Indiana,14
65389,2023-07-20,51,Virginia,18
65390,2023-09-28,40,Oklahoma,28
65391,2023-08-08,51,Virginia,37
65392,2024-01-31,42,Pennsylvania,114
65393,2023-09-08,27,Minnesota,31
65394,2023-09-11,20,Kansas,27
65395,2023-11-23,54,West Virginia,33
65396,2023-09-25,46,South Dakota,8
65397,2024-01-11,09,Connecticut,76
65398,2024-01-18,39,Ohio,122
65399,2023-12-25,37,North Carolina,135
65400,2023-08-18,16,Idaho,12
65401,2023-06-19,35,New Mexico,5
65402,2024-01-25,36,New York,268
65403,2023-09-17,47,Tennessee,55
65404,2023-10-29,25,Massachusetts,58
65405,2023-06-25,15,Hawaii,19
65406,2023-09-27,18,Indiana,30
65407,2023-08-16,19,Iowa,14
65408,2024-01-06,33,New Hampshire,25
65409,2023-06-23,47,Tennessee,16
65410,2023-07-25,78,Virgin Islands,0
65411,2023-12-28,06,California,588
65412,2023-11-08,22,Louisiana,17
65413,2023-09-19,48,Texas,357
65414,2024-01-22,06,California,385
65415,2023-10-23,18,Indiana,47
65416,2023-08-12,05,Arkansas,12
65417,2023-11-06,15,Hawaii,16
65418,2023-10-16,18,Indiana,48
65419,2023-06-07,13,Georgia,33
65420,2023-07-06,35,New Mexico,4
65421,2023-06-07,06,California,200
65422,2023-08-29,38,North Dakota,1
65423,2023-07-04,36,New York,60
65424,2024-01-08,10,Delaware,14
65425,2023-07-08,11,District of Columbia,7
65426,2023-06-02,31,Nebraska,5
65427,2024-01-03,01,Alabama,78
65428,2023-06-24,48,Texas,70
65429,2023-12-25,46,South Dakota,22
65430,2023-11-05,53,Washington,29
65431,2023-12-21,45,South Carolina,51
65432,2023-11-09,55,Wisconsin,74
65433,2023-10-11,20,Kansas,28
65434,2023-12-18,49,Utah,29
65435,2024-01-28,27,Minnesota,39
65436,2023-05-26,16,Idaho,7
65437,2023-09-06,12,Florida,332
65438,2023-08-20,50,Vermont,2
65439,2023-09-21,31,Nebraska,11
65440,2023-06-26,24,Maryland,16
65441,2023-10-22,19,Iowa,31
65442,2023-07-22,21,Kentucky,11
65443,2024-01-30,02,Alaska,8
65444,2023-09-10,11,District of Columbia,8
65445,2023-09-09,35,New Mexico,7
65446,2023-08-22,29,Missouri,46
65447,2023-11-29,45,South Carolina,35
65448,2024-01-04,08,Colorado,70
65449,2024-01-13,51,Virginia,100
65450,2023-09-26,09,Connecticut,33
65451,2023-05-22,56,Wyoming,4
65452,2023-11-23,30,Montana,9
65453,2023-06-01,18,Indiana,10
65454,2024-01-07,24,Maryland,73
65455,2023-12-31,23,Maine,22
65456,2023-11-21,22,Louisiana,21
65457,2023-05-22,16,Idaho,6
65458,2023-11-02,11,District of Columbia,9
65459,2023-11-15,56,Wyoming,6
65460,2023-10-13,02,Alaska,4
65461,2023-11-16,32,Nevada,25
65462,2023-09-28,06,California,297
65463,2023-11-11,54,West Virginia,16
65464,2023-09-22,25,Massachusetts,75
65465,2023-06-16,33,New Hampshire,2
65466,2023-09-29,02,Alaska,4
65467,2023-09-09,01,Alabama,53
65468,2023-12-23,21,Kentucky,81
65469,2023-11-10,20,Kansas,36
65470,2023-08-25,42,Pennsylvania,79
65471,2023-11-26,36,New York,203
65472,2023-11-11,36,New York,129
65473,2023-06-15,24,Maryland,11
65474,2024-01-05,19,Iowa,57
65475,2023-11-27,16,Idaho,28
65476,2023-06-17,45,South Carolina,10
65477,2023-07-16,37,North Carolina,24
65478,2023-12-02,12,Florida,133
65479,2023-10-25,56,Wyoming,6
65480,2023-09-17,38,North Dakota,2
65481,2023-09-15,49,Utah,17
65482,2023-12-27,04,Arizona,121
65483,2023-08-08,44,Rhode Island,1
65484,2023-07-30,72,Puerto Rico,14
65485,2023-06-29,36,New York,52
65486,2023-11-16,19,Iowa,29
65487,2023-10-18,72,Puerto Rico,11
65488,2023-06-25,24,Maryland,17
65489,2023-12-20,06,California,538
65490,2023-12-26,53,Washington,47
65491,2023-09-29,72,Puerto Rico,2
65492,2023-12-07,01,Alabama,55
65493,2023-07-23,54,West Virginia,5
65494,2023-10-17,23,Maine,6
65495,2023-05-21,32,Nevada,15
65496,2023-07-30,38,North Dakota,2
65497,2023-09-13,51,Virginia,78
65498,2023-10-04,08,Colorado,48
65499,2023-06-09,41,Oregon,7
65500,2023-08-18,04,Arizona,41
65501,2023-08-06,50,Vermont,3
65502,2023-12-06,08,Colorado,60
65503,2023-11-17,48,Texas,138
65504,2023-08-01,31,Nebraska,5
65505,2024-01-28,10,Delaware,2
65506,2023-09-01,10,Delaware,6
65507,2023-11-23,12,Florida,80
65508,2023-09-26,24,Maryland,50
65509,2023-10-09,23,Maine,9
65510,2023-10-02,30,Montana,16
65511,2023-11-25,37,North Carolina,59
65512,2023-10-21,30,Montana,12
65513,2023-06-03,25,Massachusetts,31
65514,2023-07-12,78,Virgin Islands,0
65515,2023-09-07,78,Virgin Islands,0
65516,2024-01-21,34,New Jersey,117
65517,2023-09-07,20,Kansas,22
65518,2023-10-03,48,Texas,181
65519,2024-01-29,44,Rhode Island,7
65520,2023-11-08,15,Hawaii,15
65521,2024-02-05,48,Texas,289
65522,2024-01-18,04,Arizona,58
65523,2023-12-12,23,Maine,15
65524,2023-11-26,72,Puerto Rico,8
65525,2023-06-18,01,Alabama,17
65526,2023-06-14,04,Arizona,21
65527,2023-06-23,21,Kentucky,9
65528,2023-08-17,54,West Virginia,15
65529,2023-07-22,53,Washington,21
65530,2023-06-29,60,American Samoa,0
65531,2023-09-19,19,Iowa,33
65532,2023-12-17,37,North Carolina,84
65533,2023-11-19,55,Wisconsin,54
65534,2024-01-19,44,Rhode Island,11
65535,2024-01-16,28,Mississippi,20
65536,2023-05-24,24,Maryland,16
65537,2023-11-05,48,Texas,176
65538,2023-06-21,26,Michigan,16
65539,2023-11-28,18,Indiana,117
65540,2024-02-02,17,Illinois,95
65541,2023-05-31,55,Wisconsin,28
65542,2023-07-14,29,Missouri,11
65543,2024-01-21,32,Nevada,31
65544,2024-01-31,01,Alabama,51
65545,2023-08-07,04,Arizona,22
65546,2023-11-08,16,Idaho,18
65547,2023-06-06,72,Puerto Rico,13
65548,2023-09-24,04,Arizona,43
65549,2023-12-19,04,Arizona,82
65550,2023-08-27,17,Illinois,76
65551,2023-09-15,33,New Hampshire,49
65552,2023-08-12,31,Nebraska,2
65553,2023-09-26,32,Nevada,26
65554,2023-10-31,42,Pennsylvania,88
65555,2024-02-03,51,Virginia,70
65556,2024-01-14,53,Washington,49
65557,2023-12-01,49,Utah,29
65558,2023-08-08,05,Arkansas,15
65559,2023-07-04,29,Missouri,13
65560,2023-06-21,20,Kansas,5
65561,2023-10-07,41,Oregon,49
65562,2023-12-26,37,North Carolina,152
65563,2023-09-26,54,West Virginia,25
65564,2023-06-12,35,New Mexico,5
65565,2023-06-03,02,Alaska,3
65566,2023-06-01,39,Ohio,31
65567,2023-09-05,46,South Dakota,3
65568,2023-08-09,02,Alaska,9
65569,2023-09-12,11,District of Columbia,10
65570,2023-06-07,25,Massachusetts,36
65571,2024-02-05,42,Pennsylvania,119
65572,2023-07-03,31,Nebraska,0
65573,2023-09-03,55,Wisconsin,31
65574,2023-09-16,09,Connecticut,27
65575,2023-08-05,12,Florida,275
65576,2023-08-17,42,Pennsylvania,69
65577,2023-07-06,45,South Carolina,13
65578,2023-11-12,17,Illinois,115
65579,2023-07-24,28,Mississippi,10
65580,2023-11-25,19,Iowa,33
65581,2023-10-15,41,Oregon,30
65582,2023-08-27,31,Nebraska,4
65583,2023-06-05,39,Ohio,34
65584,2023-06-10,24,Maryland,8
65585,2023-08-03,08,Colorado,23
65586,2024-01-08,46,South Dakota,18
65587,2023-08-24,09,Connecticut,32
65588,2023-10-25,01,Alabama,43
65589,2023-09-30,23,Maine,68
65590,2023-11-25,60,American Samoa,0
65591,2023-10-18,26,Michigan,80
65592,2023-09-24,34,New Jersey,85
65593,2023-05-24,39,Ohio,32
65594,2024-01-10,02,Alaska,5
65595,2024-02-04,08,Colorado,27
65596,2023-10-31,60,American Samoa,0
65597,2023-09-13,17,Illinois,90
65598,2023-07-29,09,Connecticut,19
65599,2024-01-06,16,Idaho,28
65600,2023-09-24,17,Illinois,87
65601,2023-06-06,29,Missouri,11
65602,2023-11-23,02,Alaska,3
65603,2024-01-21,20,Kansas,16
65604,2023-07-09,54,West Virginia,1
65605,2023-06-30,02,Alaska,2
65606,2023-07-27,72,Puerto Rico,25
65607,2023-12-07,35,New Mexico,16
65608,2023-10-26,41,Oregon,33
65609,2023-05-27,49,Utah,6
65610,2023-06-04,42,Pennsylvania,37
65611,2023-07-27,31,Nebraska,5
65612,2023-08-19,15,Hawaii,16
65613,2023-06-27,78,Virgin Islands,0
65614,2023-11-10,31,Nebraska,14
65615,2023-06-24,19,Iowa,4
65616,2023-10-16,13,Georgia,69
65617,2023-06-26,31,Nebraska,2
65618,2023-07-03,19,Iowa,1
65619,2023-12-21,51,Virginia,129
65620,2023-12-10,33,New Hampshire,16
65621,2023-10-28,42,Pennsylvania,102
65622,2023-12-05,32,Nevada,28
65623,2024-01-07,39,Ohio,174
65624,2023-09-20,49,Utah,20
65625,2023-11-26,15,Hawaii,12
65626,2023-10-29,22,Louisiana,20
65627,2023-12-03,20,Kansas,41
65628,2024-01-11,42,Pennsylvania,208
65629,2023-12-19,24,Maryland,68
65630,2023-09-16,56,Wyoming,3
65631,2023-07-27,06,California,227
65632,2023-12-13,47,Tennessee,77
65633,2023-05-30,34,New Jersey,23
65634,2023-08-13,37,North Carolina,63
65635,2023-07-13,53,Washington,16
65636,2023-09-28,21,Kentucky,33
65637,2023-10-22,50,Vermont,2
65638,2023-11-03,13,Georgia,53
65639,2024-01-29,39,Ohio,102
65640,2023-08-28,44,Rhode Island,7
65641,2023-11-14,53,Washington,35
65642,2023-07-03,60,American Samoa,0
65643,2023-10-13,39,Ohio,86
65644,2023-06-06,56,Wyoming,2
65645,2023-11-08,49,Utah,28
65646,2023-12-02,25,Massachusetts,98
65647,2023-06-29,53,Washington,29
65648,2023-06-07,54,West Virginia,8
65649,2024-01-02,50,Vermont,16
65650,2023-12-15,18,Indiana,85
65651,2023-08-24,02,Alaska,6
65652,2023-10-09,42,Pennsylvania,82
65653,2023-07-01,28,Mississippi,4
65654,2023-06-12,06,California,193
65655,2023-12-09,44,Rhode Island,3
65656,2023-12-17,48,Texas,279
65657,2023-06-23,46,South Dakota,3
65658,2023-11-09,47,Tennessee,59
65659,2023-09-26,05,Arkansas,21
65660,2024-01-21,56,Wyoming,3
65661,2024-02-02,40,Oklahoma,39
65662,2023-12-30,22,Louisiana,49
65663,2023-06-15,02,Alaska,4
65664,2024-01-12,18,Indiana,66
65665,2023-11-08,47,Tennessee,56
65666,2023-10-10,78,Virgin Islands,0
65667,2023-12-31,55,Wisconsin,110
65668,2023-06-24,21,Kentucky,11
65669,2023-05-28,45,South Carolina,8
65670,2023-07-23,05,Arkansas,11
65671,2023-11-27,22,Louisiana,27
65672,2023-08-28,36,New York,159
65673,2023-10-26,26,Michigan,91
65674,2024-01-08,27,Minnesota,80
65675,2024-02-02,31,Nebraska,14
65676,2023-10-19,09,Connecticut,27
65677,2023-05-29,29,Missouri,23
65678,2023-12-06,54,West Virginia,39
65679,2024-02-05,37,North Carolina,109
65680,2023-06-23,39,Ohio,12
65681,2024-01-15,26,Michigan,114
65682,2024-01-05,11,District of Columbia,9
65683,2024-01-29,56,Wyoming,0
65684,2023-10-05,41,Oregon,45
65685,2023-10-27,34,New Jersey,70
65686,2023-05-21,42,Pennsylvania,32
65687,2023-12-09,10,Delaware,16
65688,2023-10-29,32,Nevada,18
65689,2024-01-13,17,Illinois,123
65690,2023-07-10,12,Florida,188
65691,2023-06-05,04,Arizona,29
65692,2024-01-22,46,South Dakota,16
65693,2023-10-08,22,Louisiana,25
65694,2023-09-30,60,American Samoa,0
65695,2023-05-23,21,Kentucky,11
65696,2023-10-26,37,North Carolina,64
65697,2023-07-26,78,Virgin Islands,0
65698,2023-12-29,09,Connecticut,75
65699,2023-08-31,55,Wisconsin,37
65700,2024-01-20,15,Hawaii,11
65701,2023-08-22,45,South Carolina,54
65702,2023-10-25,78,Virgin Islands,0
65703,2023-11-14,21,Kentucky,62
65704,2024-01-04,41,Oregon,34
65705,2023-09-04,05,Arkansas,30
65706,2023-09-24,24,Maryland,57
65707,2023-11-11,37,North Carolina,46
65708,2023-08-17,53,Washington,35
65709,2023-07-17,48,Texas,104
65710,2024-01-31,15,Hawaii,15
65711,2023-10-14,60,American Samoa,0
65712,2023-07-08,21,Kentucky,12
65713,2023-08-20,42,Pennsylvania,60
65714,2023-11-17,49,Utah,20
65715,2023-07-28,40,Oklahoma,6
65716,2023-12-03,50,Vermont,8
65717,2023-08-30,15,Hawaii,16
65718,2023-05-25,51,Virginia,12
65719,2023-07-12,72,Puerto Rico,33
65720,2023-11-07,32,Nevada,13
65721,2023-07-19,51,Virginia,23
65722,2023-09-25,40,Oklahoma,22
65723,2023-05-27,44,Rhode Island,5
65724,2023-08-05,20,Kansas,5
65725,2023-08-09,20,Kansas,9
65726,2023-07-05,13,Georgia,26
65727,2023-11-04,01,Alabama,35
65728,2023-12-16,26,Michigan,148
65729,2024-01-20,12,Florida,272
65730,2023-11-29,30,Montana,23
65731,2023-06-13,10,Delaware,5
65732,2023-10-13,29,Missouri,49
65733,2024-01-09,33,New Hampshire,21
65734,2023-07-19,26,Michigan,11
65735,2023-10-06,01,Alabama,20
65736,2023-08-03,22,Louisiana,28
65737,2023-08-21,09,Connecticut,33
65738,2023-08-14,23,Maine,6
65739,2023-11-12,18,Indiana,64
65740,2023-07-02,47,Tennessee,9
65741,2023-10-31,21,Kentucky,35
65742,2023-06-26,56,Wyoming,2
65743,2023-07-04,72,Puerto Rico,28
65744,2023-08-12,51,Virginia,44
65745,2023-06-30,46,South Dakota,2
65746,2023-08-07,29,Missouri,29
65747,2023-07-24,17,Illinois,42
65748,2023-08-10,42,Pennsylvania,50
65749,2023-10-28,09,Connecticut,33
65750,2023-11-16,05,Arkansas,25
65751,2023-06-08,40,Oklahoma,6
65752,2023-07-06,18,Indiana,10
65753,2023-10-22,48,Texas,166
65754,2023-08-03,41,Oregon,22
65755,2023-08-05,50,Vermont,4
65756,2023-12-08,28,Mississippi,23
65757,2024-01-29,04,Arizona,42
65758,2023-11-15,39,Ohio,143
65759,2024-01-25,21,Kentucky,40
65760,2023-06-04,22,Louisiana,18
65761,2023-10-19,50,Vermont,6
65762,2023-09-03,09,Connecticut,19
65763,2023-10-10,60,American Samoa,0
65764,2023-12-11,51,Virginia,93
65765,2023-08-24,34,New Jersey,44
65766,2023-10-03,44,Rhode Island,14
65767,2023-05-28,78,Virgin Islands,0
65768,2023-07-31,11,District of Columbia,3
65769,2023-06-19,53,Washington,16
65770,2024-01-23,45,South Carolina,72
65771,2023-09-11,28,Mississippi,27
65772,2023-08-30,47,Tennessee,58
65773,2023-07-31,56,Wyoming,2
65774,2023-06-23,26,Michigan,35
65775,2023-07-16,05,Arkansas,6
65776,2023-10-06,24,Maryland,44
65777,2023-08-26,11,District of Columbia,14
65778,2023-12-03,23,Maine,11
65779,2023-11-04,37,North Carolina,49
65780,2023-05-22,10,Delaware,3
65781,2024-01-26,35,New Mexico,7
65782,2023-10-25,08,Colorado,69
65783,2023-12-06,27,Minnesota,70
65784,2023-08-10,72,Puerto Rico,21
65785,2023-11-24,50,Vermont,8
65786,2023-08-30,42,Pennsylvania,82
65787,2023-11-27,55,Wisconsin,117
65788,2023-12-09,23,Maine,10
65789,2023-12-19,56,Wyoming,4
65790,2023-12-11,02,Alaska,3
65791,2024-01-31,47,Tennessee,54
65792,2023-06-11,09,Connecticut,13
65793,2023-07-28,50,Vermont,0
65794,2023-05-29,56,Wyoming,3
65795,2023-10-23,42,Pennsylvania,111
65796,2023-09-23,45,South Carolina,40
65797,2023-07-14,72,Puerto Rico,19
65798,2023-07-23,25,Massachusetts,22
65799,2023-08-31,22,Louisiana,57
65800,2023-09-15,16,Idaho,8
65801,2023-06-14,33,New Hampshire,4
65802,2023-09-14,06,California,406
65803,2023-06-29,21,Kentucky,5
65804,2024-01-10,44,Rhode Island,25
65805,2023-10-07,12,Florida,143
65806,2024-01-02,34,New Jersey,205
65807,2024-02-01,60,American Samoa,0
65808,2023-09-21,47,Tennessee,44
65809,2023-11-21,55,Wisconsin,72
65810,2023-08-02,54,West Virginia,5
65811,2023-12-16,08,Colorado,46
65812,2023-12-15,01,Alabama,57
65813,2023-08-27,55,Wisconsin,26
65814,2024-01-30,13,Georgia,132
65815,2024-02-03,11,District of Columbia,10
65816,2023-11-24,26,Michigan,127
65817,2023-11-23,45,South Carolina,34
65818,2023-08-26,72,Puerto Rico,20
65819,2023-07-15,24,Maryland,14
65820,2023-08-03,38,North Dakota,4
65821,2023-11-20,38,North Dakota,15
65822,2023-08-02,18,Indiana,17
65823,2023-09-25,28,Mississippi,22
65824,2023-12-06,46,South Dakota,16
65825,2023-09-13,31,Nebraska,10
65826,2023-10-06,78,Virgin Islands,0
65827,2024-02-01,34,New Jersey,113
65828,2024-02-01,36,New York,229
65829,2024-02-05,19,Iowa,24
65830,2023-08-14,29,Missouri,32
65831,2023-07-03,21,Kentucky,3
65832,2024-01-31,35,New Mexico,15
65833,2023-11-18,49,Utah,24
65834,2023-11-25,21,Kentucky,56
65835,2023-12-27,53,Washington,61
65836,2023-05-25,04,Arizona,25
65837,2024-02-03,30,Montana,4
65838,2024-01-19,10,Delaware,7
65839,2024-01-21,02,Alaska,6
65840,2023-11-13,41,Oregon,21
65841,2023-11-09,32,Nevada,24
65842,2023-12-30,02,Alaska,2
65843,2024-02-03,40,Oklahoma,42
65844,2023-11-22,12,Florida,99
65845,2023-07-06,78,Virgin Islands,0
65846,2023-09-03,42,Pennsylvania,93
65847,2023-07-20,21,Kentucky,18
65848,2023-06-25,39,Ohio,18
65849,2023-06-08,45,South Carolina,15
65850,2023-08-03,01,Alabama,43
65851,2023-10-30,20,Kansas,31
65852,2023-08-29,23,Maine,8
65853,2023-06-02,50,Vermont,1
65854,2023-05-23,60,American Samoa,0
65855,2024-01-11,23,Maine,15
65856,2024-01-12,30,Montana,7
65857,2023-08-06,45,South Carolina,30
65858,2023-10-14,23,Maine,9
65859,2023-07-13,48,Texas,96
65860,2023-06-22,10,Delaware,2
65861,2023-11-02,41,Oregon,34
65862,2023-07-13,31,Nebraska,4
65863,2023-07-18,45,South Carolina,21
65864,2023-09-18,08,Colorado,55
65865,2024-01-30,28,Mississippi,24
65866,2023-11-17,42,Pennsylvania,135
65867,2023-09-01,54,West Virginia,21
65868,2024-01-03,46,South Dakota,15
65869,2024-01-09,49,Utah,25
65870,2023-06-22,42,Pennsylvania,30
65871,2023-11-09,15,Hawaii,16
65872,2023-10-28,19,Iowa,17
65873,2023-07-29,36,New York,73
65874,2024-01-06,49,Utah,28
65875,2023-11-03,29,Missouri,40
65876,2023-09-25,13,Georgia,89
65877,2023-08-08,26,Michigan,24
65878,2023-09-06,11,District of Columbia,16
65879,2023-11-05,23,Maine,7
65880,2023-10-12,42,Pennsylvania,99
65881,2023-12-24,24,Maryland,66
65882,2023-07-02,78,Virgin Islands,0
65883,2023-12-01,06,California,401
65884,2023-07-06,12,Florida,156
65885,2023-10-23,78,Virgin Islands,0
65886,2023-07-26,35,New Mexico,3
65887,2023-11-07,47,Tennessee,71
65888,2023-12-27,36,New York,513
65889,2023-11-18,27,Minnesota,50
65890,2023-07-22,11,District of Columbia,0
65891,2023-05-29,17,Illinois,43
65892,2023-12-05,11,District of Columbia,7
65893,2023-10-15,24,Maryland,42
65894,2023-08-28,54,West Virginia,17
65895,2023-11-18,38,North Dakota,8
65896,2023-07-13,29,Missouri,14
65897,2023-09-01,17,Illinois,111
65898,2023-07-01,40,Oklahoma,3
65899,2023-08-01,29,Missouri,20
65900,2023-12-07,49,Utah,35
65901,2023-07-10,33,New Hampshire,3
65902,2023-07-20,19,Iowa,5
65903,2023-09-03,15,Hawaii,17
65904,2023-06-27,46,South Dakota,1
65905,2023-12-01,60,American Samoa,0
65906,2023-06-17,34,New Jersey,22
65907,2023-10-17,06,California,299
65908,2023-06-13,33,New Hampshire,5
65909,2023-11-19,09,Connecticut,40
65910,2023-08-18,49,Utah,10
65911,2024-01-27,38,North Dakota,7
65912,2024-01-31,09,Connecticut,42
65913,2023-10-30,09,Connecticut,24
65914,2023-06-29,48,Texas,69
65915,2023-11-12,53,Washington,37
65916,2024-01-30,46,South Dakota,9
65917,2024-02-04,32,Nevada,15
65918,2024-01-21,08,Colorado,47
65919,2023-10-07,35,New Mexico,10
65920,2023-09-10,39,Ohio,87
65921,2023-10-08,50,Vermont,4
65922,2023-12-08,02,Alaska,3
65923,2023-07-28,25,Massachusetts,33
65924,2023-11-27,35,New Mexico,30
65925,2023-06-22,04,Arizona,25
65926,2023-10-08,20,Kansas,13
65927,2023-06-30,34,New Jersey,22
65928,2023-05-30,13,Georgia,23
65929,2023-09-01,44,Rhode Island,6
65930,2023-08-04,37,North Carolina,31
65931,2023-06-09,26,Michigan,32
65932,2023-08-20,20,Kansas,16
65933,2023-11-26,53,Washington,36
65934,2023-06-17,12,Florida,120
65935,2024-02-02,45,South Carolina,46
65936,2023-11-15,11,District of Columbia,4
65937,2023-07-09,18,Indiana,13
65938,2023-11-14,01,Alabama,35
65939,2023-06-08,10,Delaware,1
65940,2023-08-13,49,Utah,7
65941,2023-07-09,31,Nebraska,1
65942,2023-11-05,10,Delaware,5
65943,2023-11-23,25,Massachusetts,62
65944,2023-09-06,45,South Carolina,67
65945,2023-08-31,32,Nevada,20
65946,2023-07-05,28,Mississippi,1
65947,2023-11-03,41,Oregon,20
65948,2023-12-16,01,Alabama,45
65949,2023-06-15,56,Wyoming,2
65950,2023-05-21,22,Louisiana,8
65951,2023-10-05,13,Georgia,60
65952,2024-01-28,16,Idaho,9
65953,2023-11-20,11,District of Columbia,6
65954,2023-09-28,42,Pennsylvania,99
65955,2024-01-12,78,Virgin Islands,0
65956,2023-08-08,19,Iowa,18
65957,2024-01-05,37,North Carolina,100
65958,2023-11-04,08,Colorado,54
65959,2023-08-18,72,Puerto Rico,24
65960,2023-11-22,45,South Carolina,32
65961,2023-07-03,53,Washington,21
65962,2023-07-04,19,Iowa,1
65963,2023-10-20,15,Hawaii,10
65964,2023-05-26,28,Mississippi,9
65965,2023-08-25,23,Maine,6
65966,2023-05-27,33,New Hampshire,3
